product_id;product_name;description;brand;base_price;variant_id;variant_size;variant_color;variant_price;variant_stock;image_url
sneaker-244;"Jordan Air Jordan 6";"Stylish Soap designed to make you stand out with focused looks";"Jordan";160;0ac2e685-87bc-4bd9-a70e-cee2453516cc;40;Beige;169;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-244;"Jordan Air Jordan 6";"Stylish Soap designed to make you stand out with focused looks";"Jordan";160;19d7b9a0-158a-473c-ae82-2437d94325ba;44;Grey;163;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-244;"Jordan Air Jordan 6";"Stylish Soap designed to make you stand out with focused looks";"Jordan";160;3ebd76b5-d366-4e3f-b630-bc93b9b986a8;45;Red;182;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;09060c41-41b2-4928-bbad-668e8ff94ae9;40;Beige;125;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;75844507-e30d-4a71-a03a-7fb42adcc591;44;Red;123;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;fb3fce46-2e05-4c1c-8643-a01af02b45d0;41;Green;131;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;ca37eeb0-5b41-4c20-9cb8-2903adbbf6c0;45;Black;93;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;54cc576c-8e94-4993-8403-3cd3be079415;38;Beige;97;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-245;"Jordan Air Jordan 11";"New Pants model with 21 GB RAM, 288 GB storage, and athletic features";"Jordan";102;558ab28c-6ec3-4ffb-a0a1-34fdc67ba574;41;Beige;98;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-246;"Jordan Jordan Delta 3";"Collier and Sons's most advanced Table technology increases staid capabilities";"Jordan";239;55b3b134-bb8b-49fb-a884-31cfc2c5fb4e;43;Black;263;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-246;"Jordan Jordan Delta 3";"Collier and Sons's most advanced Table technology increases staid capabilities";"Jordan";239;a31fd5a4-1568-4c50-a380-c32f49b9ecdb;44;Green;226;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-246;"Jordan Jordan Delta 3";"Collier and Sons's most advanced Table technology increases staid capabilities";"Jordan";239;8fbcc3b3-25cf-4361-a159-4af7b55c0398;40;Grey;262;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-246;"Jordan Jordan Delta 3";"Collier and Sons's most advanced Table technology increases staid capabilities";"Jordan";239;44d02efb-cc86-441c-8bb1-0af3794a9434;45;Black;251;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-246;"Jordan Jordan Delta 3";"Collier and Sons's most advanced Table technology increases staid capabilities";"Jordan";239;6757291d-1928-4d69-9d7b-4a03d2e7e6bf;43;Blue;245;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-247;"Jordan Jordan Zoom Separate";"New Bike model with 57 GB RAM, 216 GB storage, and forceful features";"Jordan";92;05ea6909-9c16-46c5-ab27-2b95bb98f21e;40;Red;77;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-247;"Jordan Jordan Zoom Separate";"New Bike model with 57 GB RAM, 216 GB storage, and forceful features";"Jordan";92;ce71c6cf-92b7-4222-be62-4aa66ded12da;45;Red;111;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-247;"Jordan Jordan Zoom Separate";"New Bike model with 57 GB RAM, 216 GB storage, and forceful features";"Jordan";92;26ff1888-5083-4723-ae6e-8344f9e4c741;41;Green;75;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-247;"Jordan Jordan Zoom Separate";"New Bike model with 57 GB RAM, 216 GB storage, and forceful features";"Jordan";92;7c96ed2a-73ee-4f8d-ba91-72e37965ef39;41;White;83;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-247;"Jordan Jordan Zoom Separate";"New Bike model with 57 GB RAM, 216 GB storage, and forceful features";"Jordan";92;0a6ac5e9-7e22-4499-8c72-c1064c291357;40;Grey;81;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-248;"Jordan Jordan MA2";"Stylish Gloves designed to make you stand out with last looks";"Jordan";129;3382c728-8c1c-46ce-9ee6-3aa4b17177c6;45;Beige;148;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-248;"Jordan Jordan MA2";"Stylish Gloves designed to make you stand out with last looks";"Jordan";129;38588398-a97e-44f5-876e-799e359d2efe;39;White;142;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-248;"Jordan Jordan MA2";"Stylish Gloves designed to make you stand out with last looks";"Jordan";129;58b99a70-879e-4bdb-8f9c-88c201ed01a3;40;Red;117;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-248;"Jordan Jordan MA2";"Stylish Gloves designed to make you stand out with last looks";"Jordan";129;9628f21c-d741-4d11-80c2-f61943e2c8f5;38;Beige;118;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;a1bbe729-548f-4675-8060-0a0fe37ff77b;45;Grey;235;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;1d58be3e-4dab-4bee-8991-5dffe3977530;41;White;264;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;d0acb86b-7ecb-4ddf-8dae-04f902b45535;43;Grey;253;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;547959fe-b90a-4d96-8e4d-1274047b886c;38;Beige;243;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;1a4199a0-b9e5-4c23-8cc4-59175dd6d02b;43;White;267;20;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-249;"Jordan Jordan Why Not 0.5";"Experience the white brilliance of our Pants, perfect for unripe environments";"Jordan";243;ed11a2f8-be88-4d79-b967-bb4c67cf4f11;41;Beige;242;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-250;"Jordan Jordan Legacy 312";"Professional-grade Sausages perfect for lonely training and recreational use";"Jordan";200;f7fb3bbf-7e09-44e7-bf0c-02e9fe210d0e;43;Blue;207;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-250;"Jordan Jordan Legacy 312";"Professional-grade Sausages perfect for lonely training and recreational use";"Jordan";200;0cd371ce-7384-41a8-afc1-caa660bd9d1b;41;Green;201;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-250;"Jordan Jordan Legacy 312";"Professional-grade Sausages perfect for lonely training and recreational use";"Jordan";200;64ffd38a-9418-45a4-b77a-f673dac6469f;42;Green;199;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;0b776d05-3eb4-409d-83ca-5408b66ce36b;40;White;186;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;eaa77b1f-d317-41b3-b448-519fafe08f50;45;White;157;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;726ae74a-5d5e-4671-95c5-68b9a39a643e;42;Black;160;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;c101a23c-8b9c-4462-ac26-eb7a5df1cd6a;41;Blue;186;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;0804bdeb-f929-4026-a4a9-fcdd0bd4d857;43;Beige;184;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-251;"Nike Air Force 1";"The sleek and obedient Fish comes with turquoise LED lighting for smart functionality";"Nike";177;3ebdfd0b-5f7b-4d80-b86d-f8718ebbde34;43;Black;190;3;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;51efb02f-7665-4c3b-9117-8587e9952ef5;38;Blue;188;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;58917eb5-7b7f-4bd6-b35d-584e5e4b590e;38;Blue;193;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;48250188-2c13-4d39-9a70-e2b31a57c776;45;Blue;173;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;30b8ff62-84aa-4690-b320-30ff6e7522d7;42;Red;171;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;4e023703-f6d7-4757-8f10-1a896ccb37eb;44;Black;152;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-252;"Nike Air Max 90";"The Expanded systematic internet solution Soap offers reliable performance and low design";"Nike";163;58a1b9a7-1151-4bfc-979a-e47cfcfa5087;40;Grey;172;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;ace7006a-b356-4794-a14a-ce84ef8820fa;41;Red;129;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;35a377ac-1c13-4db3-aae3-cf767cde2e41;41;Beige;135;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;05868a95-ef95-42b1-aae4-be93b33099f6;44;Grey;137;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;9a4756fe-27b0-46df-b2e6-f70c8fa5023b;40;White;160;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;0a0835d8-799a-4eb4-94a9-39f5d86b5ed9;38;Grey;146;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-253;"Nike Dunk Low";"The Kane Chips is the latest in a series of baggy products from Effertz Group";"Nike";130;564e3292-c66c-4446-b60b-a8b560f497bf;39;White;112;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;bca2becd-b70c-4cee-9c1e-14b0416b3d06;41;Beige;242;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;bcbeb924-7217-4562-ae06-f341bb600faa;43;Green;256;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;604b2303-ff9c-4a67-b656-186acae631f7;40;Grey;225;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;1ad72f0b-9278-4814-8e4e-6388c17f8352;39;Blue;233;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;780a9ae0-076c-4bc8-8059-3d5021dc2f37;42;White;256;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-254;"Nike Air Jordan 1";"Discover the wilted new Chips with an exciting mix of Gold ingredients";"Nike";238;06f3d0bf-5145-4f82-b74c-6c31a59d1c5f;42;White;245;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-255;"Nike Blazer Mid";"The Configurable cloud-native focus group Soap offers reliable performance and advanced design";"Nike";100;0f369a16-d8f8-4da5-ae38-cac95e61cc3e;44;White;81;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-255;"Nike Blazer Mid";"The Configurable cloud-native focus group Soap offers reliable performance and advanced design";"Nike";100;8bb2c5b0-c149-442c-9760-98cb5c45f5e6;38;Grey;124;4;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-255;"Nike Blazer Mid";"The Configurable cloud-native focus group Soap offers reliable performance and advanced design";"Nike";100;900a2a2e-0144-4cb7-9156-70cf65a11d46;39;Grey;99;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-255;"Nike Blazer Mid";"The Configurable cloud-native focus group Soap offers reliable performance and advanced design";"Nike";100;d1ded0d1-8d8d-43ed-91f0-d1f0cfdf5e67;39;Green;117;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-255;"Nike Blazer Mid";"The Configurable cloud-native focus group Soap offers reliable performance and advanced design";"Nike";100;8ea7c9c7-b468-4325-b9bb-1b54b63eaa74;45;Beige;124;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-256;"Nike Air Max 97";"The sleek and powerful Pizza comes with plum LED lighting for smart functionality";"Nike";246;7c78563d-a53c-498f-99f1-0aa78aa4bb7e;40;Red;251;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-256;"Nike Air Max 97";"The sleek and powerful Pizza comes with plum LED lighting for smart functionality";"Nike";246;85743473-8fd6-4779-8e9c-470762c7cb3f;45;White;260;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-256;"Nike Air Max 97";"The sleek and powerful Pizza comes with plum LED lighting for smart functionality";"Nike";246;f8719190-ac75-4153-8cc6-8ae924409e79;45;White;259;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-256;"Nike Air Max 97";"The sleek and powerful Pizza comes with plum LED lighting for smart functionality";"Nike";246;5ed713d0-ce3d-4922-96e2-deb3cb16017d;42;Green;273;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-257;"Nike Cortez";"Discover the gorilla-like agility of our Towels, perfect for knowledgeable users";"Nike";155;0211f659-4ead-433f-832d-e511437051d7;38;Red;168;35;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-257;"Nike Cortez";"Discover the gorilla-like agility of our Towels, perfect for knowledgeable users";"Nike";155;94e32a19-a96e-4bdd-87d9-9cece9468427;44;Black;185;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-257;"Nike Cortez";"Discover the gorilla-like agility of our Towels, perfect for knowledgeable users";"Nike";155;de058f79-b744-4cf0-9441-20334b027640;39;Black;146;25;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-258;"Nike LeBron 20";"Our fresh-inspired Gloves brings a taste of luxury to your weary lifestyle";"Nike";94;1c1d7155-e8a7-48f4-80c9-cca6ab2ab410;42;Beige;85;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-258;"Nike LeBron 20";"Our fresh-inspired Gloves brings a taste of luxury to your weary lifestyle";"Nike";94;da991197-5b7a-458d-89de-dc79e67ef654;41;White;105;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-258;"Nike LeBron 20";"Our fresh-inspired Gloves brings a taste of luxury to your weary lifestyle";"Nike";94;66257cab-b850-48ab-b8de-d2a6da9a34e6;41;Grey;108;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-258;"Nike LeBron 20";"Our fresh-inspired Gloves brings a taste of luxury to your weary lifestyle";"Nike";94;9771d8a9-4fc6-4a47-b7e2-31156432b5a9;39;Black;75;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-258;"Nike LeBron 20";"Our fresh-inspired Gloves brings a taste of luxury to your weary lifestyle";"Nike";94;4f5cd3a4-4caa-4586-81a0-f0ce39d5dadc;45;Grey;120;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-259;"Nike Kyrie 7";"Discover the rhinoceros-like agility of our Chicken, perfect for favorite users";"Nike";146;12a46b99-279c-49b5-8584-e2f490b7c66d;44;Blue;163;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-259;"Nike Kyrie 7";"Discover the rhinoceros-like agility of our Chicken, perfect for favorite users";"Nike";146;fdaa4eef-a8e2-4b40-90da-fa21ac2a5249;42;Beige;157;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-259;"Nike Kyrie 7";"Discover the rhinoceros-like agility of our Chicken, perfect for favorite users";"Nike";146;2246e1bc-d603-4a1d-b3d6-15709191a0d6;38;Beige;137;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-260;"Nike Air Zoom Pegasus";"The sleek and shocked Shirt comes with orange LED lighting for smart functionality";"Nike";135;a70a6a16-f860-40f8-9c60-20219c53c8c9;42;Red;128;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-260;"Nike Air Zoom Pegasus";"The sleek and shocked Shirt comes with orange LED lighting for smart functionality";"Nike";135;a75fc878-ddf6-4eb6-9f7a-7a26110fdad8;38;Red;136;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
